,date,price_da,price_imbalance
61537,2018-10-01 00:00:00,59.53,45.22
61538,2018-10-01 00:15:00,59.53,53.48
61539,2018-10-01 00:30:00,59.53,54.85
61540,2018-10-01 00:45:00,59.53,53.54
61541,2018-10-01 01:00:00,56.1,49.06
61542,2018-10-01 01:15:00,56.1,26.48
61543,2018-10-01 01:30:00,56.1,47.03
61544,2018-10-01 01:45:00,56.1,44.11
61545,2018-10-01 02:00:00,51.41,40.11
61546,2018-10-01 02:15:00,51.41,37.11
61547,2018-10-01 02:30:00,51.41,53.12
61548,2018-10-01 02:45:00,51.41,37.51
61549,2018-10-01 03:00:00,47.38,40.11
61550,2018-10-01 03:15:00,47.38,38.03
61551,2018-10-01 03:30:00,47.38,26.48
61552,2018-10-01 03:45:00,47.38,-4.65
61553,2018-10-01 04:00:00,47.59,40.11
61554,2018-10-01 04:15:00,47.59,40.11
61555,2018-10-01 04:30:00,47.59,40.11
61556,2018-10-01 04:45:00,47.59,40.11
61557,2018-10-01 05:00:00,51.61,44.11
61558,2018-10-01 05:15:00,51.61,47.85
61559,2018-10-01 05:30:00,51.61,-102.75
61560,2018-10-01 05:45:00,51.61,-7.84
61561,2018-10-01 06:00:00,69.13,44.63
61562,2018-10-01 06:15:00,69.13,47.68
61563,2018-10-01 06:30:00,69.13,24.9
61564,2018-10-01 06:45:00,69.13,55.68
61565,2018-10-01 07:00:00,77.32,63.62
61566,2018-10-01 07:15:00,77.32,52.44
61567,2018-10-01 07:30:00,77.32,52.44
61568,2018-10-01 07:45:00,77.32,55.86
61569,2018-10-01 08:00:00,84.97,51.68
61570,2018-10-01 08:15:00,84.97,52.44
61571,2018-10-01 08:30:00,84.97,52.38
61572,2018-10-01 08:45:00,84.97,52.37
61573,2018-10-01 09:00:00,79.56,52.97
61574,2018-10-01 09:15:00,79.56,79.56
61575,2018-10-01 09:30:00,79.56,55.86
61576,2018-10-01 09:45:00,79.56,51.05
61577,2018-10-01 10:00:00,73.7,40.79
61578,2018-10-01 10:15:00,73.7,50.02
61579,2018-10-01 10:30:00,73.7,55.2
61580,2018-10-01 10:45:00,73.7,53.38
61581,2018-10-01 11:00:00,63.0,53.41
61582,2018-10-01 11:15:00,63.0,53.35
61583,2018-10-01 11:30:00,63.0,44.79
61584,2018-10-01 11:45:00,63.0,26.03
61585,2018-10-01 12:00:00,56.19,43.14
61586,2018-10-01 12:15:00,56.19,4.13
61587,2018-10-01 12:30:00,56.19,26.03
61588,2018-10-01 12:45:00,56.19,20.44
61589,2018-10-01 13:00:00,53.6,40.79
61590,2018-10-01 13:15:00,53.6,40.79
61591,2018-10-01 13:30:00,53.6,51.99
61592,2018-10-01 13:45:00,53.6,40.79
61593,2018-10-01 14:00:00,52.3,26.03
61594,2018-10-01 14:15:00,52.3,26.03
61595,2018-10-01 14:30:00,52.3,48.31
61596,2018-10-01 14:45:00,52.3,48.31
61597,2018-10-01 15:00:00,53.0,49.69
61598,2018-10-01 15:15:00,53.0,26.03
61599,2018-10-01 15:30:00,53.0,40.79
61600,2018-10-01 15:45:00,53.0,48.31
61601,2018-10-01 16:00:00,53.37,53.37
61602,2018-10-01 16:15:00,53.37,48.03
61603,2018-10-01 16:30:00,53.37,48.31
61604,2018-10-01 16:45:00,53.37,51.98
61605,2018-10-01 17:00:00,60.42,60.79
61606,2018-10-01 17:15:00,60.42,26.03
61607,2018-10-01 17:30:00,60.42,14.37
61608,2018-10-01 17:45:00,60.42,52.34
61609,2018-10-01 18:00:00,69.93,48.99
61610,2018-10-01 18:15:00,69.93,14.95
61611,2018-10-01 18:30:00,69.93,51.58
61612,2018-10-01 18:45:00,69.93,50.94
61613,2018-10-01 19:00:00,75.0,71.41
61614,2018-10-01 19:15:00,75.0,52.44
61615,2018-10-01 19:30:00,75.0,76.03
61616,2018-10-01 19:45:00,75.0,76.03
61617,2018-10-01 20:00:00,69.6,267.34
61618,2018-10-01 20:15:00,69.6,71.86
61619,2018-10-01 20:30:00,69.6,63.97
61620,2018-10-01 20:45:00,69.6,55.87
61621,2018-10-01 21:00:00,60.0,24.9
61622,2018-10-01 21:15:00,60.0,52.36
61623,2018-10-01 21:30:00,60.0,14.01
61624,2018-10-01 21:45:00,60.0,-5.35
61625,2018-10-01 22:00:00,53.7,43.24
61626,2018-10-01 22:15:00,53.7,40.79
61627,2018-10-01 22:30:00,53.7,47.75
61628,2018-10-01 22:45:00,53.7,48.31
61629,2018-10-01 23:00:00,52.3,40.79
61630,2018-10-01 23:15:00,52.3,51.98
61631,2018-10-01 23:30:00,52.3,126.03
61632,2018-10-01 23:45:00,52.3,48.31
61633,2018-10-02 00:00:00,58.72,34.11
61634,2018-10-02 00:15:00,58.72,44.13
61635,2018-10-02 00:30:00,58.72,52.69
61636,2018-10-02 00:45:00,58.72,68.89
61637,2018-10-02 01:00:00,56.57,56.13
61638,2018-10-02 01:15:00,56.57,62.11
61639,2018-10-02 01:30:00,56.57,76.26
61640,2018-10-02 01:45:00,56.57,46.96
61641,2018-10-02 02:00:00,49.0,42.81
61642,2018-10-02 02:15:00,49.0,35.78
61643,2018-10-02 02:30:00,49.0,9.45
61644,2018-10-02 02:45:00,49.0,-96.5
61645,2018-10-02 03:00:00,46.0,20.16
61646,2018-10-02 03:15:00,46.0,54.31
61647,2018-10-02 03:30:00,46.0,40.13
61648,2018-10-02 03:45:00,46.0,33.38
61649,2018-10-02 04:00:00,45.76,26.26
61650,2018-10-02 04:15:00,45.76,40.13
61651,2018-10-02 04:30:00,45.76,7.12
61652,2018-10-02 04:45:00,45.76,5.59
61653,2018-10-02 05:00:00,47.99,-37.98
61654,2018-10-02 05:15:00,47.99,-71.73
61655,2018-10-02 05:30:00,47.99,-17.83
61656,2018-10-02 05:45:00,47.99,-37.25
61657,2018-10-02 06:00:00,57.7,-137.96
61658,2018-10-02 06:15:00,57.7,42.87
61659,2018-10-02 06:30:00,57.7,18.59
61660,2018-10-02 06:45:00,57.7,51.58
61661,2018-10-02 07:00:00,69.58,58.87
61662,2018-10-02 07:15:00,69.58,18.6
61663,2018-10-02 07:30:00,69.58,12.74
61664,2018-10-02 07:45:00,69.58,54.88
61665,2018-10-02 08:00:00,70.36,75.16
61666,2018-10-02 08:15:00,70.36,59.88
61667,2018-10-02 08:30:00,70.36,51.05
61668,2018-10-02 08:45:00,70.36,52.33
61669,2018-10-02 09:00:00,74.96,52.33
61670,2018-10-02 09:15:00,74.96,54.87
61671,2018-10-02 09:30:00,74.96,54.87
61672,2018-10-02 09:45:00,74.96,59.88
61673,2018-10-02 10:00:00,64.1,54.87
61674,2018-10-02 10:15:00,64.1,59.88
61675,2018-10-02 10:30:00,64.1,75.16
61676,2018-10-02 10:45:00,64.1,75.16
61677,2018-10-02 11:00:00,51.7,75.16
61678,2018-10-02 11:15:00,51.7,245.38
61679,2018-10-02 11:30:00,51.7,189.48
61680,2018-10-02 11:45:00,51.7,112.98
61681,2018-10-02 12:00:00,51.6,251.7
61682,2018-10-02 12:15:00,51.6,60.29
61683,2018-10-02 12:30:00,51.6,56.6
61684,2018-10-02 12:45:00,51.6,59.88
61685,2018-10-02 13:00:00,51.5,51.83
61686,2018-10-02 13:15:00,51.5,39.96
61687,2018-10-02 13:30:00,51.5,51.83
61688,2018-10-02 13:45:00,51.5,39.96
61689,2018-10-02 14:00:00,52.0,-87.75
61690,2018-10-02 14:15:00,52.0,43.96
61691,2018-10-02 14:30:00,52.0,47.18
61692,2018-10-02 14:45:00,52.0,25.16
61693,2018-10-02 15:00:00,51.7,-136.89
61694,2018-10-02 15:15:00,51.7,-137.58
61695,2018-10-02 15:30:00,51.7,47.18
61696,2018-10-02 15:45:00,51.7,47.18
61697,2018-10-02 16:00:00,51.5,4.69
61698,2018-10-02 16:15:00,51.5,-70.93
61699,2018-10-02 16:30:00,51.5,3.28
61700,2018-10-02 16:45:00,51.5,25.16
61701,2018-10-02 17:00:00,55.0,25.16
61702,2018-10-02 17:15:00,55.0,25.16
61703,2018-10-02 17:30:00,55.0,54.87
61704,2018-10-02 17:45:00,55.0,51.95
61705,2018-10-02 18:00:00,51.7,54.86
61706,2018-10-02 18:15:00,51.7,39.96
61707,2018-10-02 18:30:00,51.7,25.16
61708,2018-10-02 18:45:00,51.7,52.33
61709,2018-10-02 19:00:00,51.4,52.33
61710,2018-10-02 19:15:00,51.4,25.16
61711,2018-10-02 19:30:00,51.4,59.88
61712,2018-10-02 19:45:00,51.4,75.16
61713,2018-10-02 20:00:00,98.15,59.88
61714,2018-10-02 20:15:00,98.15,290.13
61715,2018-10-02 20:30:00,98.15,248.15
61716,2018-10-02 20:45:00,98.15,37.2
61717,2018-10-02 21:00:00,69.9,44.93
61718,2018-10-02 21:15:00,69.9,51.83
61719,2018-10-02 21:30:00,69.9,59.88
61720,2018-10-02 21:45:00,69.9,46.57
61721,2018-10-02 22:00:00,60.1,42.41
61722,2018-10-02 22:15:00,60.1,32.11
61723,2018-10-02 22:30:00,60.1,54.21
61724,2018-10-02 22:45:00,60.1,40.43
61725,2018-10-02 23:00:00,51.0,47.18
61726,2018-10-02 23:15:00,51.0,242.35
61727,2018-10-02 23:30:00,51.0,222.34
61728,2018-10-02 23:45:00,51.0,47.18
61729,2018-10-03 00:00:00,42.8,55.39
61730,2018-10-03 00:15:00,42.8,229.45
61731,2018-10-03 00:30:00,42.8,38.87
61732,2018-10-03 00:45:00,42.8,31.9
61733,2018-10-03 01:00:00,40.0,74.98
61734,2018-10-03 01:15:00,40.0,28.44
61735,2018-10-03 01:30:00,40.0,74.98
61736,2018-10-03 01:45:00,40.0,38.87
61737,2018-10-03 02:00:00,42.0,38.87
61738,2018-10-03 02:15:00,42.0,61.4
61739,2018-10-03 02:30:00,42.0,56.15
61740,2018-10-03 02:45:00,42.0,54.65
61741,2018-10-03 03:00:00,44.9,56.15
61742,2018-10-03 03:15:00,44.9,91.16
61743,2018-10-03 03:30:00,44.9,56.15
61744,2018-10-03 03:45:00,44.9,54.65
61745,2018-10-03 04:00:00,42.0,46.87
61746,2018-10-03 04:15:00,42.0,43.92
61747,2018-10-03 04:30:00,42.0,43.89
61748,2018-10-03 04:45:00,42.0,58.4
61749,2018-10-03 05:00:00,42.71,54.87
61750,2018-10-03 05:15:00,42.71,-81.74
61751,2018-10-03 05:30:00,42.71,38.87
61752,2018-10-03 05:45:00,42.71,43.89
61753,2018-10-03 06:00:00,52.2,43.89
61754,2018-10-03 06:15:00,52.2,-34.26
61755,2018-10-03 06:30:00,52.2,40.71
61756,2018-10-03 06:45:00,52.2,101.77
61757,2018-10-03 07:00:00,80.1,76.86
61758,2018-10-03 07:15:00,80.1,260.9
61759,2018-10-03 07:30:00,80.1,82.75
61760,2018-10-03 07:45:00,80.1,260.9
61761,2018-10-03 08:00:00,66.1,51.0
61762,2018-10-03 08:15:00,66.1,-124.26
61763,2018-10-03 08:30:00,66.1,41.85
61764,2018-10-03 08:45:00,66.1,49.04
61765,2018-10-03 09:00:00,90.0,53.11
61766,2018-10-03 09:15:00,90.0,52.71
61767,2018-10-03 09:30:00,90.0,52.71
61768,2018-10-03 09:45:00,90.0,53.14
61769,2018-10-03 10:00:00,72.0,49.04
61770,2018-10-03 10:15:00,72.0,41.5
61771,2018-10-03 10:30:00,72.0,44.71
61772,2018-10-03 10:45:00,72.0,26.85
61773,2018-10-03 11:00:00,67.0,26.85
61774,2018-10-03 11:15:00,67.0,44.71
61775,2018-10-03 11:30:00,67.0,41.5
61776,2018-10-03 11:45:00,67.0,32.25
61777,2018-10-03 12:00:00,75.14,43.67
61778,2018-10-03 12:15:00,75.14,41.5
61779,2018-10-03 12:30:00,75.14,26.85
61780,2018-10-03 12:45:00,75.14,41.5
61781,2018-10-03 13:00:00,75.32,41.5
61782,2018-10-03 13:15:00,75.32,43.86
61783,2018-10-03 13:30:00,75.32,54.18
61784,2018-10-03 13:45:00,75.32,41.5
61785,2018-10-03 14:00:00,71.01,54.19
61786,2018-10-03 14:15:00,71.01,26.85
61787,2018-10-03 14:30:00,71.01,26.85
61788,2018-10-03 14:45:00,71.01,44.71
61789,2018-10-03 15:00:00,67.76,44.71
61790,2018-10-03 15:15:00,67.76,6.55
61791,2018-10-03 15:30:00,67.76,41.85
61792,2018-10-03 15:45:00,67.76,45.85
61793,2018-10-03 16:00:00,64.13,49.22
61794,2018-10-03 16:15:00,64.13,54.23
61795,2018-10-03 16:30:00,64.13,49.04
61796,2018-10-03 16:45:00,64.13,49.04
61797,2018-10-03 17:00:00,73.62,52.93
61798,2018-10-03 17:15:00,73.62,41.85
61799,2018-10-03 17:30:00,73.62,53.22
61800,2018-10-03 17:45:00,73.62,62.37
61801,2018-10-03 18:00:00,78.66,62.37
61802,2018-10-03 18:15:00,78.66,49.22
61803,2018-10-03 18:30:00,78.66,52.97
61804,2018-10-03 18:45:00,78.66,55.29
61805,2018-10-03 19:00:00,98.05,53.22
61806,2018-10-03 19:15:00,98.05,55.32
61807,2018-10-03 19:30:00,98.05,98.05
61808,2018-10-03 19:45:00,98.05,289.85
61809,2018-10-03 20:00:00,82.0,98.05
61810,2018-10-03 20:15:00,82.0,82.7
61811,2018-10-03 20:30:00,82.0,43.67
61812,2018-10-03 20:45:00,82.0,31.58
61813,2018-10-03 21:00:00,60.0,41.85
61814,2018-10-03 21:15:00,60.0,54.05
61815,2018-10-03 21:30:00,60.0,54.05
61816,2018-10-03 21:45:00,60.0,41.85
61817,2018-10-03 22:00:00,62.96,56.62
61818,2018-10-03 22:15:00,62.96,60.89
61819,2018-10-03 22:30:00,62.96,53.58
61820,2018-10-03 22:45:00,62.96,43.53
61821,2018-10-03 23:00:00,60.06,49.3
61822,2018-10-03 23:15:00,60.06,44.71
61823,2018-10-03 23:30:00,60.06,49.18
61824,2018-10-03 23:45:00,60.06,49.18
61825,2018-10-04 00:00:00,56.86,-18.28
61826,2018-10-04 00:15:00,56.86,50.03
61827,2018-10-04 00:30:00,56.86,60.71
61828,2018-10-04 00:45:00,56.86,30.61
61829,2018-10-04 01:00:00,51.07,44.71
61830,2018-10-04 01:15:00,51.07,49.76
61831,2018-10-04 01:30:00,51.07,54.01
61832,2018-10-04 01:45:00,51.07,40.71
61833,2018-10-04 02:00:00,50.38,29.83
61834,2018-10-04 02:15:00,50.38,57.22
61835,2018-10-04 02:30:00,50.38,57.46
61836,2018-10-04 02:45:00,50.38,55.18
61837,2018-10-04 03:00:00,48.57,54.01
61838,2018-10-04 03:15:00,48.57,60.71
61839,2018-10-04 03:30:00,48.57,56.71
61840,2018-10-04 03:45:00,48.57,56.71
61841,2018-10-04 04:00:00,47.53,48.71
61842,2018-10-04 04:15:00,47.53,52.71
61843,2018-10-04 04:30:00,47.53,59.35
61844,2018-10-04 04:45:00,47.53,56.71
61845,2018-10-04 05:00:00,52.45,56.71
61846,2018-10-04 05:15:00,52.45,60.71
61847,2018-10-04 05:30:00,52.45,65.68
61848,2018-10-04 05:45:00,52.45,64.96
61849,2018-10-04 06:00:00,74.15,48.78
61850,2018-10-04 06:15:00,74.15,52.97
61851,2018-10-04 06:30:00,74.15,57.41
61852,2018-10-04 06:45:00,74.15,75.59
61853,2018-10-04 07:00:00,79.8,171.91
61854,2018-10-04 07:15:00,79.8,2.48
61855,2018-10-04 07:30:00,79.8,55.76
61856,2018-10-04 07:45:00,79.8,79.8
61857,2018-10-04 08:00:00,80.65,259.98
61858,2018-10-04 08:15:00,80.65,52.63
61859,2018-10-04 08:30:00,80.65,52.63
61860,2018-10-04 08:45:00,80.65,52.63
61861,2018-10-04 09:00:00,81.73,55.33
61862,2018-10-04 09:15:00,81.73,95.12
61863,2018-10-04 09:30:00,81.73,60.33
61864,2018-10-04 09:45:00,81.73,51.47
61865,2018-10-04 10:00:00,78.62,52.63
61866,2018-10-04 10:15:00,78.62,55.13
61867,2018-10-04 10:30:00,78.62,55.17
61868,2018-10-04 10:45:00,78.62,52.63
61869,2018-10-04 11:00:00,72.86,52.63
61870,2018-10-04 11:15:00,72.86,81.2
61871,2018-10-04 11:30:00,72.86,71.89
61872,2018-10-04 11:45:00,72.86,55.47
61873,2018-10-04 12:00:00,53.4,53.63
61874,2018-10-04 12:15:00,53.4,43.47
61875,2018-10-04 12:30:00,53.4,40.23
61876,2018-10-04 12:45:00,53.4,25.57
61877,2018-10-04 13:00:00,52.3,36.03
61878,2018-10-04 13:15:00,52.3,40.23
61879,2018-10-04 13:30:00,52.3,40.23
61880,2018-10-04 13:45:00,52.3,40.23
61881,2018-10-04 14:00:00,51.0,40.23
61882,2018-10-04 14:15:00,51.0,53.04
61883,2018-10-04 14:30:00,51.0,75.57
61884,2018-10-04 14:45:00,51.0,59.47
61885,2018-10-04 15:00:00,51.5,61.62
61886,2018-10-04 15:15:00,51.5,50.37
61887,2018-10-04 15:30:00,51.5,53.06
61888,2018-10-04 15:45:00,51.5,75.57
61889,2018-10-04 16:00:00,64.98,59.47
61890,2018-10-04 16:15:00,64.98,81.21
61891,2018-10-04 16:30:00,64.98,90.63
61892,2018-10-04 16:45:00,64.98,63.71
61893,2018-10-04 17:00:00,77.23,75.57
61894,2018-10-04 17:15:00,77.23,53.63
61895,2018-10-04 17:30:00,77.23,53.63
61896,2018-10-04 17:45:00,77.23,55.47
61897,2018-10-04 18:00:00,79.89,51.47
61898,2018-10-04 18:15:00,79.89,53.63
61899,2018-10-04 18:30:00,79.89,40.23
61900,2018-10-04 18:45:00,79.89,53.63
61901,2018-10-04 19:00:00,83.0,53.63
61902,2018-10-04 19:15:00,83.0,48.57
61903,2018-10-04 19:30:00,83.0,53.63
61904,2018-10-04 19:45:00,83.0,32.9
61905,2018-10-04 20:00:00,74.9,55.64
61906,2018-10-04 20:15:00,74.9,154.12
61907,2018-10-04 20:30:00,74.9,64.18
61908,2018-10-04 20:45:00,74.9,46.22
61909,2018-10-04 21:00:00,60.0,42.05
61910,2018-10-04 21:15:00,60.0,32.58
61911,2018-10-04 21:30:00,60.0,60.49
61912,2018-10-04 21:45:00,60.0,43.67
61913,2018-10-04 22:00:00,60.63,40.63
61914,2018-10-04 22:15:00,60.63,60.49
61915,2018-10-04 22:30:00,60.63,51.47
61916,2018-10-04 22:45:00,60.63,48.88
61917,2018-10-04 23:00:00,70.1,25.09
61918,2018-10-04 23:15:00,70.1,49.87
61919,2018-10-04 23:30:00,70.1,53.58
61920,2018-10-04 23:45:00,70.1,-109.08
61921,2018-10-05 00:00:00,55.8,57.83
61922,2018-10-05 00:15:00,55.8,31.71
61923,2018-10-05 00:30:00,55.8,52.55
61924,2018-10-05 00:45:00,55.8,52.57
61925,2018-10-05 01:00:00,53.13,40.02
61926,2018-10-05 01:15:00,53.13,40.02
61927,2018-10-05 01:30:00,53.13,45.17
61928,2018-10-05 01:45:00,53.13,48.02
61929,2018-10-05 02:00:00,50.0,40.02
61930,2018-10-05 02:15:00,50.0,43.61
61931,2018-10-05 02:30:00,50.0,40.99
61932,2018-10-05 02:45:00,50.0,46.96
61933,2018-10-05 03:00:00,51.5,48.46
61934,2018-10-05 03:15:00,51.5,47.06
61935,2018-10-05 03:30:00,51.5,41.06
61936,2018-10-05 03:45:00,51.5,54.75
61937,2018-10-05 04:00:00,48.28,56.02
61938,2018-10-05 04:15:00,48.28,57.83
61939,2018-10-05 04:30:00,48.28,56.02
61940,2018-10-05 04:45:00,48.28,56.02
61941,2018-10-05 05:00:00,54.21,56.02
61942,2018-10-05 05:15:00,54.21,52.66
61943,2018-10-05 05:30:00,54.21,54.91
61944,2018-10-05 05:45:00,54.21,56.02
61945,2018-10-05 06:00:00,62.54,56.69
61946,2018-10-05 06:15:00,62.54,53.11
61947,2018-10-05 06:30:00,62.54,79.42
61948,2018-10-05 06:45:00,62.54,87.47
61949,2018-10-05 07:00:00,78.52,246.01
61950,2018-10-05 07:15:00,78.52,29.87
61951,2018-10-05 07:30:00,78.52,25.73
61952,2018-10-05 07:45:00,78.52,52.07
61953,2018-10-05 08:00:00,79.44,52.02
61954,2018-10-05 08:15:00,79.44,52.13
61955,2018-10-05 08:30:00,79.44,52.12
61956,2018-10-05 08:45:00,79.44,52.08
61957,2018-10-05 09:00:00,70.9,52.06
61958,2018-10-05 09:15:00,70.9,54.66
61959,2018-10-05 09:30:00,70.9,47.02
61960,2018-10-05 09:45:00,70.9,40.4
61961,2018-10-05 10:00:00,53.1,48.24
61962,2018-10-05 10:15:00,53.1,52.65
61963,2018-10-05 10:30:00,53.1,44.24
61964,2018-10-05 10:45:00,53.1,41.81
61965,2018-10-05 11:00:00,53.1,40.4
61966,2018-10-05 11:15:00,53.1,47.81
61967,2018-10-05 11:30:00,53.1,47.83
61968,2018-10-05 11:45:00,53.1,34.94
61969,2018-10-05 12:00:00,57.32,40.4
61970,2018-10-05 12:15:00,57.32,47.83
61971,2018-10-05 12:30:00,57.32,47.92
61972,2018-10-05 12:45:00,57.32,47.94
61973,2018-10-05 13:00:00,55.34,49.97
61974,2018-10-05 13:15:00,55.34,48.24
61975,2018-10-05 13:30:00,55.34,47.78
61976,2018-10-05 13:45:00,55.34,47.79
61977,2018-10-05 14:00:00,54.62,47.79
61978,2018-10-05 14:15:00,54.62,47.68
61979,2018-10-05 14:30:00,54.62,47.67
61980,2018-10-05 14:45:00,54.62,47.68
61981,2018-10-05 15:00:00,54.43,42.12
61982,2018-10-05 15:15:00,54.43,47.64
61983,2018-10-05 15:30:00,54.43,36.23
61984,2018-10-05 15:45:00,54.43,52.24
61985,2018-10-05 16:00:00,58.49,47.61
61986,2018-10-05 16:15:00,58.49,44.81
61987,2018-10-05 16:30:00,58.49,48.92
61988,2018-10-05 16:45:00,58.49,60.4
61989,2018-10-05 17:00:00,74.99,137.89
61990,2018-10-05 17:15:00,74.99,53.11
61991,2018-10-05 17:30:00,74.99,53.06
61992,2018-10-05 17:45:00,74.99,146.22
61993,2018-10-05 18:00:00,78.66,267.3
61994,2018-10-05 18:15:00,78.66,65.48
61995,2018-10-05 18:30:00,78.66,53.07
61996,2018-10-05 18:45:00,78.66,53.08
61997,2018-10-05 19:00:00,82.96,256.49
61998,2018-10-05 19:15:00,82.96,53.1
61999,2018-10-05 19:30:00,82.96,52.24
62000,2018-10-05 19:45:00,82.96,52.24
62001,2018-10-05 20:00:00,79.9,53.04
62002,2018-10-05 20:15:00,79.9,56.24
62003,2018-10-05 20:30:00,79.9,53.05
62004,2018-10-05 20:45:00,79.9,50.61
62005,2018-10-05 21:00:00,61.53,44.51
62006,2018-10-05 21:15:00,61.53,31.85
62007,2018-10-05 21:30:00,61.53,56.24
62008,2018-10-05 21:45:00,61.53,52.24
62009,2018-10-05 22:00:00,67.8,44.24
62010,2018-10-05 22:15:00,67.8,48.89
62011,2018-10-05 22:30:00,67.8,265.17
62012,2018-10-05 22:45:00,67.8,57.89
62013,2018-10-05 23:00:00,54.7,55.39
62014,2018-10-05 23:15:00,54.7,47.71
62015,2018-10-05 23:30:00,54.7,56.24
62016,2018-10-05 23:45:00,54.7,60.4
62017,2018-10-06 00:00:00,51.81,-101.9
62018,2018-10-06 00:15:00,51.81,18.55
62019,2018-10-06 00:30:00,51.81,62.46
62020,2018-10-06 00:45:00,51.81,157.99
62021,2018-10-06 01:00:00,54.9,55.48
62022,2018-10-06 01:15:00,54.9,59.98
62023,2018-10-06 01:30:00,54.9,65.29
62024,2018-10-06 01:45:00,54.9,53.48
62025,2018-10-06 02:00:00,51.52,44.11
62026,2018-10-06 02:15:00,51.52,63.9
62027,2018-10-06 02:30:00,51.52,55.12
62028,2018-10-06 02:45:00,51.52,49.14
62029,2018-10-06 03:00:00,51.0,43.27
62030,2018-10-06 03:15:00,51.0,51.48
62031,2018-10-06 03:30:00,51.0,53.1
62032,2018-10-06 03:45:00,51.0,53.12
62033,2018-10-06 04:00:00,50.0,49.13
62034,2018-10-06 04:15:00,50.0,64.1
62035,2018-10-06 04:30:00,50.0,51.48
62036,2018-10-06 04:45:00,50.0,51.48
62037,2018-10-06 05:00:00,46.91,49.07
62038,2018-10-06 05:15:00,46.91,51.48
62039,2018-10-06 05:30:00,46.91,51.48
62040,2018-10-06 05:45:00,46.91,45.12
62041,2018-10-06 06:00:00,53.03,48.92
62042,2018-10-06 06:15:00,53.03,49.19
62043,2018-10-06 06:30:00,53.03,49.26
62044,2018-10-06 06:45:00,53.03,49.2
62045,2018-10-06 07:00:00,62.37,59.55
62046,2018-10-06 07:15:00,62.37,55.06
62047,2018-10-06 07:30:00,62.37,59.46
62048,2018-10-06 07:45:00,62.37,51.06
62049,2018-10-06 08:00:00,63.98,51.06
62050,2018-10-06 08:15:00,63.98,60.31
62051,2018-10-06 08:30:00,63.98,59.55
62052,2018-10-06 08:45:00,63.98,59.55
62053,2018-10-06 09:00:00,70.72,75.36
62054,2018-10-06 09:15:00,70.72,79.52
62055,2018-10-06 09:30:00,70.72,55.06
62056,2018-10-06 09:45:00,70.72,70.83
62057,2018-10-06 10:00:00,64.79,57.72
62058,2018-10-06 10:15:00,64.79,254.21
62059,2018-10-06 10:30:00,64.79,75.36
62060,2018-10-06 10:45:00,64.79,39.06
62061,2018-10-06 11:00:00,59.06,43.06
62062,2018-10-06 11:15:00,59.06,49.47
62063,2018-10-06 11:30:00,59.06,52.3
62064,2018-10-06 11:45:00,59.06,47.06
62065,2018-10-06 12:00:00,58.0,43.06
62066,2018-10-06 12:15:00,58.0,55.06
62067,2018-10-06 12:30:00,58.0,43.06
62068,2018-10-06 12:45:00,58.0,39.06
62069,2018-10-06 13:00:00,51.55,39.06
62070,2018-10-06 13:15:00,51.55,58.66
62071,2018-10-06 13:30:00,51.55,39.06
62072,2018-10-06 13:45:00,51.55,39.06
62073,2018-10-06 14:00:00,50.2,39.06
62074,2018-10-06 14:15:00,50.2,31.89
62075,2018-10-06 14:30:00,50.2,51.06
62076,2018-10-06 14:45:00,50.2,43.06
62077,2018-10-06 15:00:00,49.25,49.02
62078,2018-10-06 15:15:00,49.25,25.4
62079,2018-10-06 15:30:00,49.25,39.06
62080,2018-10-06 15:45:00,49.25,47.06
62081,2018-10-06 16:00:00,54.81,49.0
62082,2018-10-06 16:15:00,54.81,49.3
62083,2018-10-06 16:30:00,54.81,59.55
62084,2018-10-06 16:45:00,54.81,76.04
62085,2018-10-06 17:00:00,59.93,244.57
62086,2018-10-06 17:15:00,59.93,-64.41
62087,2018-10-06 17:30:00,59.93,125.4
62088,2018-10-06 17:45:00,59.93,257.79
62089,2018-10-06 18:00:00,72.06,58.71
62090,2018-10-06 18:15:00,72.06,60.4
62091,2018-10-06 18:30:00,72.06,-24.6
62092,2018-10-06 18:45:00,72.06,25.4
62093,2018-10-06 19:00:00,82.27,39.06
62094,2018-10-06 19:15:00,82.27,47.06
62095,2018-10-06 19:30:00,82.27,47.06
62096,2018-10-06 19:45:00,82.27,60.38
62097,2018-10-06 20:00:00,83.1,25.4
62098,2018-10-06 20:15:00,83.1,208.56
62099,2018-10-06 20:30:00,83.1,43.06
62100,2018-10-06 20:45:00,83.1,39.06
62101,2018-10-06 21:00:00,61.39,39.06
62102,2018-10-06 21:15:00,61.39,49.95
62103,2018-10-06 21:30:00,61.39,55.06
62104,2018-10-06 21:45:00,61.39,11.33
62105,2018-10-06 22:00:00,59.9,-108.9
62106,2018-10-06 22:15:00,59.9,49.95
62107,2018-10-06 22:30:00,59.9,49.95
62108,2018-10-06 22:45:00,59.9,25.4
62109,2018-10-06 23:00:00,64.39,-60.75
62110,2018-10-06 23:15:00,64.39,64.66
62111,2018-10-06 23:30:00,64.39,-68.63
62112,2018-10-06 23:45:00,64.39,-121.72
62113,2018-10-07 00:00:00,49.09,25.68
62114,2018-10-07 00:15:00,49.09,49.19
62115,2018-10-07 00:30:00,49.09,46.17
62116,2018-10-07 00:45:00,49.09,-150.03
62117,2018-10-07 01:00:00,47.01,14.77
