date,price_da,key,minutes,price_imbalance,regulation_state,mid_price
2018-01-01 00:00:00,27.2,4,90,13.962500000000002,2,33.1
2018-01-01 01:00:00,27.3,4,90,33.735,1,33.21
2018-01-01 02:00:00,30.1,4,90,33.675,2,33.502500000000005
2018-01-01 03:00:00,20.87,4,90,42.7675,0,33.15
2018-01-01 04:00:00,25.56,4,90,34.4225,2,32.964999999999996
2018-01-01 05:00:00,25.58,4,90,34.527499999999996,3,32.949999999999996
2018-01-01 06:00:00,25.81,4,90,42.8025,4,33.2675
2018-01-01 07:00:00,29.9,4,90,44.955000000000005,4,33.4225
2018-01-01 08:00:00,26.33,4,90,40.8725,3,33.349999999999994
2018-01-01 09:00:00,26.38,4,90,-28.3875,-4,33.3625
2018-01-01 10:00:00,29.9,4,90,-3.360000000000001,-4,33.3125
2018-01-01 11:00:00,34.9,4,90,33.2025,-3,33.730000000000004
2018-01-01 12:00:00,35.8,4,90,4.01,-2,34.0825
2018-01-01 13:00:00,40.4,4,90,43.052499999999995,2,34.0
2018-01-01 14:00:00,34.15,4,90,34.3975,0,33.8275
2018-01-01 15:00:00,31.0,4,90,40.515,1,33.824999999999996
2018-01-01 16:00:00,30.0,4,90,19.707500000000003,1,33.9225
2018-01-01 17:00:00,34.3,4,90,57.555,5,33.942499999999995
2018-01-01 18:00:00,30.5,4,90,12.215000000000003,1,33.3925
2018-01-01 19:00:00,32.0,4,90,28.9,2,33.627500000000005
2018-01-01 20:00:00,32.0,4,90,30.405,1,33.440000000000005
2018-01-01 21:00:00,27.34,4,90,-3.9949999999999974,-4,33.5075
2018-01-01 22:00:00,27.4,4,90,15.549999999999999,1,33.61
2018-01-01 23:00:00,23.79,4,90,8.092500000000001,1,33.644999999999996
2018-01-02 00:00:00,25.07,4,90,32.725,-2,33.502500000000005
2018-01-02 01:00:00,23.19,4,90,25.902500000000003,-2,33.432500000000005
2018-01-02 02:00:00,25.03,4,90,41.69,2,33.9925
2018-01-02 03:00:00,24.76,4,90,29.4775,-1,34.14
2018-01-02 04:00:00,24.91,4,90,15.5625,-4,34.05
2018-01-02 05:00:00,25.98,4,90,30.567500000000003,-4,33.432500000000005
2018-01-02 06:00:00,22.58,4,90,31.0175,0,33.3
2018-01-02 07:00:00,41.92,4,90,28.89,-2,34.86500000000001
2018-01-02 08:00:00,47.95,4,90,40.4825,-1,35.837500000000006
2018-01-02 09:00:00,49.9,4,90,23.8575,-3,37.3375
2018-01-02 10:00:00,50.0,4,90,66.0975,4,44.43000000000001
2018-01-02 11:00:00,49.7,4,90,50.974999999999994,4,39.5
2018-01-02 12:00:00,48.16,4,90,113.725,4,37.16
2018-01-02 13:00:00,47.24,4,90,79.2575,3,36.214999999999996
2018-01-02 14:00:00,46.1,4,90,58.0725,3,35.605000000000004
2018-01-02 15:00:00,43.86,4,90,68.66,3,35.5375
2018-01-02 16:00:00,43.64,4,90,33.93,-2,35.964999999999996
2018-01-02 17:00:00,47.37,4,90,35.56,1,36.24
2018-01-02 18:00:00,46.08,4,90,31.5525,-1,36.120000000000005
2018-01-02 19:00:00,41.08,4,90,0.9374999999999988,-1,35.150000000000006
2018-01-02 20:00:00,34.94,4,90,9.2675,-4,34.675000000000004
2018-01-02 21:00:00,25.46,4,90,-51.715,-4,35.2275
2018-01-02 22:00:00,27.09,4,90,7.767500000000002,2,34.28
2018-01-02 23:00:00,28.51,4,90,26.85,3,33.95
2018-01-03 00:00:00,27.74,4,90,26.3275,-2,34.625
2018-01-03 01:00:00,25.76,4,90,8.452499999999999,2,33.7175
2018-01-03 02:00:00,21.1,4,90,33.7675,-2,33.21
2018-01-03 03:00:00,23.6,4,90,73.8775,2,33.0925
2018-01-03 04:00:00,25.31,4,90,55.065,4,32.945
2018-01-03 05:00:00,25.68,4,90,51.4,2,32.75
2018-01-03 06:00:00,27.45,4,90,44.665,5,33.027499999999996
2018-01-03 07:00:00,37.0,4,90,9.8375,0,33.575
2018-01-03 08:00:00,39.9,4,90,43.0375,4,34.08
2018-01-03 09:00:00,43.1,4,90,41.397499999999994,3,33.7575
2018-01-03 10:00:00,43.2,4,90,78.75999999999999,4,33.8275
2018-01-03 11:00:00,45.0,4,90,211.02,4,33.9
2018-01-03 12:00:00,41.4,4,90,308.21000000000004,4,33.67
2018-01-03 13:00:00,42.8,4,90,225.59249999999997,4,33.602500000000006
2018-01-03 14:00:00,39.4,4,90,47.777499999999996,-1,33.535
2018-01-03 15:00:00,37.0,4,90,38.66,0,34.755
2018-01-03 16:00:00,43.1,4,90,31.220000000000002,-4,34.4925
2018-01-03 17:00:00,59.9,4,90,46.21,6,41.980000000000004
2018-01-03 18:00:00,36.67,4,90,29.0475,1,37.4825
2018-01-03 19:00:00,41.7,4,90,45.322500000000005,3,35.07
2018-01-03 20:00:00,47.36,4,90,25.029999999999998,-4,34.785000000000004
2018-01-03 21:00:00,35.8,4,90,55.34250000000001,5,33.7425
2018-01-03 22:00:00,35.1,4,90,64.91749999999999,2,33.4825
2018-01-03 23:00:00,35.1,4,90,50.5175,1,33.5675
2018-01-04 00:00:00,32.4,4,90,35.035000000000004,3,33.4075
2018-01-04 01:00:00,27.8,4,90,49.1875,2,33.245000000000005
2018-01-04 02:00:00,31.0,4,90,35.86,6,33.214999999999996
2018-01-04 03:00:00,28.0,4,90,32.6,-2,33.13
2018-01-04 04:00:00,27.47,4,90,29.3725,-2,32.8975
2018-01-04 05:00:00,27.9,4,90,7.107500000000002,-3,32.885
2018-01-04 06:00:00,28.97,4,90,-34.7425,-4,32.91
2018-01-04 07:00:00,33.59,4,90,-19.632499999999997,-4,33.685
2018-01-04 08:00:00,40.45,4,90,20.87,1,35.185
2018-01-04 09:00:00,41.97,4,90,39.9725,-2,35.644999999999996
2018-01-04 10:00:00,44.91,4,90,35.697500000000005,0,35.697500000000005
2018-01-04 11:00:00,49.0,4,90,54.9125,1,35.7675
2018-01-04 12:00:00,46.04,4,90,177.3375,4,35.8775
2018-01-04 13:00:00,47.5,4,90,61.795,5,35.89
2018-01-04 14:00:00,47.32,4,90,39.3425,2,35.89
2018-01-04 15:00:00,48.8,4,90,33.2825,-2,35.9
2018-01-04 16:00:00,48.8,4,90,13.1075,-4,35.87
2018-01-04 17:00:00,52.4,4,90,36.192499999999995,0,43.2875
2018-01-04 18:00:00,49.96,4,90,16.5975,-4,37.5025
2018-01-04 19:00:00,46.73,4,90,33.8775,-4,34.97
2018-01-04 20:00:00,41.57,4,90,20.877499999999998,-4,34.905
2018-01-04 21:00:00,37.09,4,90,31.2975,-2,34.4175
2018-01-04 22:00:00,33.92,4,90,1.4175,-4,33.2925
2018-01-04 23:00:00,31.5,4,90,16.98,-1,33.2475
2018-01-05 00:00:00,17.1,4,90,33.4475,2,33.1625
2018-01-05 01:00:00,11.73,4,90,27.735,0,33.145
2018-01-05 02:00:00,6.86,4,90,29.3275,0,33.0975
2018-01-05 03:00:00,0.55,4,90,35.0875,2,32.69
2018-01-05 04:00:00,34.0,4,90,65.435,4,32.955
2018-01-05 05:00:00,26.77,4,90,55.36,1,33.1075
2018-01-05 06:00:00,29.6,4,90,28.2825,0,33.480000000000004
2018-01-05 07:00:00,39.9,4,90,49.6075,3,34.28
2018-01-05 08:00:00,40.99,4,90,70.49000000000001,4,34.71
2018-01-05 09:00:00,38.06,4,90,63.55250000000001,2,34.802499999999995
2018-01-05 10:00:00,39.4,4,90,45.260000000000005,4,34.865
2018-01-05 11:00:00,39.4,4,90,42.79,4,34.7475
2018-01-05 12:00:00,41.69,4,90,90.03999999999999,4,34.61
2018-01-05 13:00:00,47.0,4,90,48.0025,3,34.6
2018-01-05 14:00:00,44.08,4,90,38.6875,2,34.824999999999996
2018-01-05 15:00:00,47.1,4,90,44.23500000000001,3,34.9075
2018-01-05 16:00:00,47.77,4,90,65.66,2,34.9325
2018-01-05 17:00:00,56.35,4,90,83.86500000000001,4,34.667500000000004
2018-01-05 18:00:00,57.42,4,90,30.5625,1,34.64
2018-01-05 19:00:00,53.99,4,90,33.6425,-3,34.3925
2018-01-05 20:00:00,42.36,4,90,16.0625,-1,33.9275
2018-01-05 21:00:00,39.9,4,90,23.549999999999997,2,33.865
2018-01-05 22:00:00,39.97,4,90,34.225,0,33.76
2018-01-05 23:00:00,36.27,4,90,33.1925,1,33.775
2018-01-06 00:00:00,29.45,4,90,17.177500000000002,-1,33.6575
2018-01-06 01:00:00,28.55,4,90,25.2425,-2,33.239999999999995
2018-01-06 02:00:00,28.18,4,90,41.485,1,33.087500000000006
2018-01-06 03:00:00,28.93,4,90,36.6475,3,33.150000000000006
2018-01-06 04:00:00,29.18,4,90,31.905,-1,33.127500000000005
2018-01-06 05:00:00,29.65,4,90,34.4425,0,33.1825
2018-01-06 06:00:00,30.0,4,90,34.7475,0,33.155
2018-01-06 07:00:00,31.36,4,90,-12.147500000000003,-1,33.145
2018-01-06 08:00:00,34.19,4,90,14.095,-4,33.629999999999995
2018-01-06 09:00:00,41.11,4,90,36.65,-1,33.9675
2018-01-06 10:00:00,44.0,4,90,26.465,-4,35.397499999999994
2018-01-06 11:00:00,43.74,4,90,31.16,-2,44.222500000000004
2018-01-06 12:00:00,44.43,4,90,30.9475,-4,46.9625
2018-01-06 13:00:00,42.9,4,90,22.5225,-4,46.795
2018-01-06 14:00:00,38.7,4,90,7.412499999999999,-4,38.652499999999996
2018-01-06 15:00:00,37.4,4,90,14.162499999999998,-2,36.035000000000004
2018-01-06 16:00:00,42.4,4,90,0.3725000000000005,-4,36.082499999999996
2018-01-06 17:00:00,46.38,4,90,25.3125,1,36.0375
2018-01-06 18:00:00,49.98,4,90,31.585,-2,35.89
2018-01-06 19:00:00,45.9,4,90,32.17,-1,35.8925
2018-01-06 20:00:00,40.9,4,90,26.9075,-4,35.915
2018-01-06 21:00:00,33.69,4,90,29.5875,-2,34.915
2018-01-06 22:00:00,36.26,4,90,17.982499999999998,-4,34.62
2018-01-06 23:00:00,29.03,4,90,-21.107499999999998,-4,33.8875
2018-01-07 00:00:00,21.87,4,90,13.262499999999998,-3,29.314999999999998
2018-01-07 01:00:00,15.98,4,90,4.945000000000002,-2,32.665
2018-01-07 02:00:00,15.99,4,90,-36.1725,-4,32.6875
2018-01-07 03:00:00,14.0,4,90,-6.702500000000001,-2,31.410000000000004
2018-01-07 04:00:00,12.51,4,90,17.505000000000003,-2,30.867500000000003
2018-01-07 05:00:00,13.21,4,90,31.0125,0,31.0125
2018-01-07 06:00:00,12.17,4,90,13.1375,-3,31.160000000000004
2018-01-07 07:00:00,13.02,4,90,-31.642500000000002,-4,31.4325
2018-01-07 08:00:00,24.46,4,90,-10.555000000000001,-4,32.9375
2018-01-07 09:00:00,30.0,4,90,35.1175,4,34.14
2018-01-07 10:00:00,29.74,4,90,-18.322499999999998,-3,35.1275
2018-01-07 11:00:00,29.91,4,90,27.450000000000003,-4,36.0875
2018-01-07 12:00:00,29.91,4,90,-34.06,-4,35.9375
2018-01-07 13:00:00,29.2,4,90,12.745000000000001,-3,34.4325
2018-01-07 14:00:00,29.23,4,90,-19.882499999999997,-4,34.0
2018-01-07 15:00:00,29.57,4,90,19.7575,-4,34.22
2018-01-07 16:00:00,31.0,4,90,-0.39000000000000057,-3,35.0125
2018-01-07 17:00:00,32.49,4,90,30.2575,3,35.2
2018-01-07 18:00:00,34.34,4,90,35.4225,-2,33.980000000000004
2018-01-07 19:00:00,32.33,4,90,32.410000000000004,-3,33.6225
2018-01-07 20:00:00,31.44,4,90,33.375,-1,33.489999999999995
2018-01-07 21:00:00,28.94,4,90,16.825000000000003,-3,33.045
2018-01-07 22:00:00,29.69,4,90,30.872500000000002,-3,33.6775
2018-01-07 23:00:00,27.01,4,90,31.5525,-3,34.0025
2018-01-08 00:00:00,18.91,4,90,32.6525,-1,33.987500000000004
2018-01-08 01:00:00,15.15,4,90,37.767500000000005,2,32.61
2018-01-08 02:00:00,15.11,4,90,65.825,3,32.125
2018-01-08 03:00:00,13.42,4,90,24.77,-2,31.482499999999998
2018-01-08 04:00:00,12.91,4,90,25.145,-2,31.0825
2018-01-08 05:00:00,17.1,4,90,33.9825,0,34.519999999999996
2018-01-08 06:00:00,30.03,4,90,29.35,-3,34.1275
2018-01-08 07:00:00,42.93,4,90,36.1475,4,33.8525
2018-01-08 08:00:00,44.95,4,90,125.57249999999999,4,34.010000000000005
2018-01-08 09:00:00,46.2,4,90,108.4275,4,34.239999999999995
2018-01-08 10:00:00,50.0,4,90,194.84,4,34.212500000000006
2018-01-08 11:00:00,59.53,4,90,169.6275,2,35.010000000000005
2018-01-08 12:00:00,43.8,4,90,61.2525,7,35.29
2018-01-08 13:00:00,44.0,4,90,179.455,4,35.12
2018-01-08 14:00:00,46.61,4,90,91.12,4,34.9575
2018-01-08 15:00:00,40.97,4,90,142.8625,5,35.5125
2018-01-08 16:00:00,51.31,4,90,36.182500000000005,3,34.8575
2018-01-08 17:00:00,64.86,4,90,100.6625,5,35.345
2018-01-08 18:00:00,37.5,4,90,44.81,5,34.515
2018-01-08 19:00:00,36.0,4,90,43.19,4,34.334999999999994
2018-01-08 20:00:00,42.15,4,90,59.72,4,34.555
2018-01-08 21:00:00,35.9,4,90,39.995000000000005,3,35.095
2018-01-08 22:00:00,33.0,4,90,38.355000000000004,2,35.1625
2018-01-08 23:00:00,30.0,4,90,36.614999999999995,3,34.8525
2018-01-09 00:00:00,35.1,4,90,44.75,3,33.56
2018-01-09 01:00:00,34.4,4,90,29.840000000000003,5,32.52
2018-01-09 02:00:00,34.2,4,90,38.730000000000004,4,32.52
2018-01-09 03:00:00,34.3,4,90,67.755,1,32.52
2018-01-09 04:00:00,30.1,4,90,92.6375,0,32.52
2018-01-09 05:00:00,36.5,4,90,3.3299999999999947,2,32.52
2018-01-09 06:00:00,41.5,4,90,314.27,4,33.7175
2018-01-09 07:00:00,50.0,4,90,192.105,6,34.435
2018-01-09 08:00:00,40.0,4,90,62.39499999999999,3,35.387499999999996
2018-01-09 09:00:00,47.9,4,90,200.38,5,35.615
2018-01-09 10:00:00,52.7,4,90,5.324999999999994,1,35.625
2018-01-09 11:00:00,60.92,4,90,56.53999999999999,4,40.957499999999996
2018-01-09 12:00:00,55.9,4,90,31.36,-1,46.36
2018-01-09 13:00:00,59.66,4,90,41.99,-1,46.05500000000001
2018-01-09 14:00:00,55.53,4,90,35.355000000000004,-2,46.325
2018-01-09 15:00:00,52.7,4,90,32.9825,-4,46.3075
2018-01-09 16:00:00,54.84,4,90,38.8675,4,38.8675
2018-01-09 17:00:00,76.59,4,90,109.58999999999999,5,43.7175
2018-01-09 18:00:00,42.91,4,90,18.1525,1,46.26
2018-01-09 19:00:00,40.98,4,90,29.7525,0,37.675
2018-01-09 20:00:00,40.9,4,90,25.65,-3,35.239999999999995
2018-01-09 21:00:00,42.91,4,90,63.515,0,35.305
2018-01-09 22:00:00,39.36,4,90,40.5125,-2,35.305
2018-01-09 23:00:00,39.6,4,90,28.127499999999998,-2,35.215
2018-01-10 00:00:00,34.4,4,90,22.950000000000003,1,33.75
2018-01-10 01:00:00,30.0,4,90,31.795,1,32.8475
2018-01-10 02:00:00,28.87,4,90,34.2725,-2,40.67
2018-01-10 03:00:00,28.72,4,90,39.625,3,35.83
2018-01-10 04:00:00,31.97,4,90,32.765,2,33.480000000000004
2018-01-10 05:00:00,31.16,4,90,34.9275,1,33.3975
2018-01-10 06:00:00,34.87,4,90,31.9925,-2,33.525000000000006
2018-01-10 07:00:00,45.09,4,90,54.535,2,34.432500000000005
2018-01-10 08:00:00,49.57,4,90,42.78750000000001,-2,34.537499999999994
2018-01-10 09:00:00,49.56,4,90,30.369999999999997,-3,34.5325
2018-01-10 10:00:00,49.63,4,90,13.1175,-3,34.53
2018-01-10 11:00:00,56.01,4,90,30.947499999999998,-4,41.95
2018-01-10 12:00:00,49.1,4,90,34.195,1,36.995000000000005
2018-01-10 13:00:00,45.61,4,90,32.55,-4,34.52
2018-01-10 14:00:00,47.1,4,90,33.4125,-4,34.52
2018-01-10 15:00:00,47.98,4,90,33.5275,-2,34.52
2018-01-10 16:00:00,48.9,4,90,34.3,-2,34.5275
2018-01-10 17:00:00,51.9,4,90,32.605000000000004,-2,42.015
2018-01-10 18:00:00,52.69,4,90,35.45,0,44.505
2018-01-10 19:00:00,49.1,4,90,45.419999999999995,0,37.0425
2018-01-10 20:00:00,44.0,4,90,27.58,-2,34.55
2018-01-10 21:00:00,36.99,4,90,32.0975,1,34.2825
2018-01-10 22:00:00,38.43,4,90,33.697500000000005,0,33.697500000000005
2018-01-10 23:00:00,37.9,4,90,33.089999999999996,-2,33.555
2018-01-11 00:00:00,37.33,4,90,1.6999999999999993,-2,34.1025
2018-01-11 01:00:00,36.3,4,90,25.292499999999997,-1,34.18
2018-01-11 02:00:00,34.2,4,90,29.1725,-1,34.1875
2018-01-11 03:00:00,33.0,4,90,30.237499999999997,-2,34.1675
2018-01-11 04:00:00,33.05,4,90,33.917500000000004,-1,34.1775
2018-01-11 05:00:00,37.09,4,90,22.5625,-3,34.205
2018-01-11 06:00:00,41.5,4,90,29.9075,-2,34.31
2018-01-11 07:00:00,53.07,4,90,27.244999999999997,-1,35.3025
2018-01-11 08:00:00,57.58,4,90,36.75,-2,36.3375
2018-01-11 09:00:00,59.32,4,90,22.935000000000002,-4,36.5775
2018-01-11 10:00:00,61.86,4,90,25.2825,-4,36.657500000000006
2018-01-11 11:00:00,60.13,4,90,20.5925,-4,36.68
2018-01-11 12:00:00,54.61,4,90,28.8075,-4,36.31
2018-01-11 13:00:00,54.83,4,90,22.1575,-2,35.885
2018-01-11 14:00:00,54.74,4,90,28.200000000000003,-4,35.8525
2018-01-11 15:00:00,54.01,4,90,34.685,-2,35.88
2018-01-11 16:00:00,54.96,4,90,35.755,-2,35.9375
2018-01-11 17:00:00,58.24,4,90,26.472499999999997,1,36.01500000000001
2018-01-11 18:00:00,57.96,4,90,34.370000000000005,-3,36.0275
2018-01-11 19:00:00,54.9,4,90,37.82,1,35.86
2018-01-11 20:00:00,50.0,4,90,29.7325,-1,35.677499999999995
2018-01-11 21:00:00,43.13,4,90,33.385000000000005,1,34.73
2018-01-11 22:00:00,42.4,4,90,34.5375,2,34.485
2018-01-11 23:00:00,37.92,4,90,26.5875,-4,34.465
2018-01-12 00:00:00,40.75,4,90,7.197499999999999,-4,34.25
2018-01-12 01:00:00,36.6,4,90,18.927500000000002,-4,34.1225
2018-01-12 02:00:00,34.0,4,90,-19.0925,-4,33.995
2018-01-12 03:00:00,33.08,4,90,14.475000000000001,-4,33.8925
2018-01-12 04:00:00,34.5,4,90,32.205,0,34.162499999999994
2018-01-12 05:00:00,35.1,4,90,34.7325,-3,34.28
2018-01-12 06:00:00,39.93,4,90,38.417500000000004,2,34.612500000000004
2018-01-12 07:00:00,48.5,4,90,14.4725,-2,34.455
2018-01-12 08:00:00,51.85,4,90,40.9525,1,35.825
2018-01-12 09:00:00,63.0,4,90,43.239999999999995,2,44.9175
2018-01-12 10:00:00,63.08,4,90,38.7425,3,47.864999999999995
2018-01-12 11:00:00,61.67,4,90,47.8825,0,47.8825
2018-01-12 12:00:00,59.0,4,90,43.045,0,39.205
2018-01-12 13:00:00,57.08,4,90,38.475,2,36.332499999999996
2018-01-12 14:00:00,49.9,4,90,36.0525,4,35.3675
2018-01-12 15:00:00,45.92,4,90,33.54,2,34.43
2018-01-12 16:00:00,46.5,4,90,33.69,3,34.5075
2018-01-12 17:00:00,50.52,4,90,50.435,5,35.80499999999999
2018-01-12 18:00:00,47.0,4,90,34.669999999999995,2,35.0225
2018-01-12 19:00:00,39.9,4,90,25.86,2,34.545
2018-01-12 20:00:00,41.04,4,90,30.96,2,34.415
2018-01-12 21:00:00,44.8,4,90,60.7075,1,34.38
2018-01-12 22:00:00,44.9,4,90,117.46249999999999,0,34.3425
2018-01-12 23:00:00,42.0,4,90,78.5775,1,34.305
2018-01-13 00:00:00,43.15,4,90,54.612500000000004,4,34.89
2018-01-13 01:00:00,38.42,4,90,99.2125,5,34.84
2018-01-13 02:00:00,36.11,4,90,45.39,4,34.7025
2018-01-13 03:00:00,33.8,4,90,33.61749999999999,-2,34.60249999999999
2018-01-13 04:00:00,32.04,4,90,36.5775,3,33.7425
2018-01-13 05:00:00,32.55,4,90,39.6825,4,34.3975
2018-01-13 06:00:00,32.0,4,90,57.292500000000004,2,34.74
2018-01-13 07:00:00,33.76,4,90,38.775,3,34.8625
2018-01-13 08:00:00,42.4,4,90,176.66,4,35.2525
2018-01-13 09:00:00,49.0,4,90,79.88749999999999,4,35.0525
2018-01-13 10:00:00,51.0,4,90,161.94,4,35.535
2018-01-13 11:00:00,47.39,4,90,106.41749999999999,4,34.8375
2018-01-13 12:00:00,47.66,4,90,171.93,4,34.61
2018-01-13 13:00:00,39.4,4,90,47.205000000000005,4,35.042500000000004
2018-01-13 14:00:00,37.0,4,90,43.267500000000005,4,35.4925
2018-01-13 15:00:00,37.4,4,90,80.63,1,35.402499999999996
2018-01-13 16:00:00,36.9,4,90,28.322499999999998,-4,35.417500000000004
2018-01-13 17:00:00,56.98,4,90,42.235,5,35.519999999999996
2018-01-13 18:00:00,65.91,4,90,127.0675,2,35.55
2018-01-13 19:00:00,54.9,4,90,99.62249999999999,5,35.5475
2018-01-13 20:00:00,45.1,4,90,95.1875,2,35.5275
2018-01-13 21:00:00,41.2,4,90,47.5825,3,35.3925
2018-01-13 22:00:00,46.0,4,90,34.464999999999996,-3,35.324999999999996
2018-01-13 23:00:00,38.0,4,90,48.3425,2,35.17
2018-01-14 00:00:00,38.1,4,90,40.11750000000001,3,34.4875
2018-01-14 01:00:00,33.83,4,90,33.21,2,33.38
2018-01-14 02:00:00,33.0,4,90,30.567500000000003,0,33.735
2018-01-14 03:00:00,30.0,4,90,32.7475,1,32.887499999999996
2018-01-14 04:00:00,27.01,4,90,7.505000000000001,-4,32.3525
2018-01-14 05:00:00,28.48,4,90,20.222500000000004,-4,32.144999999999996
2018-01-14 06:00:00,29.74,4,90,32.0925,-4,32.684999999999995
2018-01-14 07:00:00,32.7,4,90,28.5225,-3,33.7025
2018-01-14 08:00:00,35.1,4,90,34.9525,1,35.0325
2018-01-14 09:00:00,36.9,4,90,36.175,-1,35.55499999999999
2018-01-14 10:00:00,41.5,4,90,34.6875,2,35.58
2018-01-14 11:00:00,43.3,4,90,36.045,-1,35.582499999999996
2018-01-14 12:00:00,40.88,4,90,42.8275,4,35.582499999999996
2018-01-14 13:00:00,37.04,4,90,35.105,-4,35.4625
2018-01-14 14:00:00,34.9,4,90,40.125,3,35.3775
2018-01-14 15:00:00,35.0,4,90,40.9975,3,35.322500000000005
2018-01-14 16:00:00,34.9,4,90,34.942499999999995,-1,35.147499999999994
2018-01-14 17:00:00,37.99,4,90,30.25,0,34.955
2018-01-14 18:00:00,71.15,4,90,96.755,0,35.730000000000004
2018-01-14 19:00:00,62.23,4,90,34.2675,-2,35.7775
2018-01-14 20:00:00,54.56,4,90,38.92,1,35.77
2018-01-14 21:00:00,41.6,4,90,39.2625,1,35.7675
2018-01-14 22:00:00,44.05,4,90,35.165,-3,35.4375
2018-01-14 23:00:00,38.33,4,90,33.529999999999994,1,35.2775
2018-01-15 00:00:00,34.0,4,90,32.667500000000004,1,34.7725
2018-01-15 01:00:00,33.0,4,90,46.477500000000006,0,33.745
2018-01-15 02:00:00,32.4,4,90,48.004999999999995,2,33.3675
2018-01-15 03:00:00,28.97,4,90,34.935,2,33.28
2018-01-15 04:00:00,28.79,4,90,41.47,4,33.28
2018-01-15 05:00:00,29.69,4,90,35.4625,1,33.28
2018-01-15 06:00:00,40.7,4,90,39.2425,3,34.45
2018-01-15 07:00:00,54.9,4,90,31.8675,0,36.235
2018-01-15 08:00:00,52.5,4,90,35.802499999999995,0,36.655
2018-01-15 09:00:00,51.1,4,90,29.7625,-4,36.7575
2018-01-15 10:00:00,54.31,4,90,36.0775,-1,36.3025
2018-01-15 11:00:00,49.91,4,90,35.739999999999995,-3,36.13
2018-01-15 12:00:00,40.7,4,90,39.3125,1,35.41
2018-01-15 13:00:00,40.7,4,90,42.74249999999999,3,35.2125
2018-01-15 14:00:00,44.9,4,90,41.7675,2,34.59
2018-01-15 15:00:00,39.74,4,90,46.1125,4,34.8775
2018-01-15 16:00:00,36.6,4,90,33.4225,2,35.417500000000004
2018-01-15 17:00:00,48.37,4,90,29.9625,-4,35.925000000000004
2018-01-15 18:00:00,40.7,4,90,23.3675,-4,35.71
2018-01-15 19:00:00,40.7,4,90,24.314999999999998,-4,35.285
2018-01-15 20:00:00,43.0,4,90,18.68,-2,34.894999999999996
2018-01-15 21:00:00,36.71,4,90,20.2125,-1,35.51500000000001
2018-01-15 22:00:00,36.6,4,90,31.42,-1,35.025
2018-01-15 23:00:00,33.8,4,90,29.9375,-3,34.7475
2018-01-16 00:00:00,30.1,4,90,9.3725,-4,34.412499999999994
2018-01-16 01:00:00,30.3,4,90,30.5375,2,34.32
2018-01-16 02:00:00,31.5,4,90,37.767500000000005,3,34.32
2018-01-16 03:00:00,26.97,4,90,43.54,4,33.82
2018-01-16 04:00:00,28.35,4,90,36.8025,3,33.82
2018-01-16 05:00:00,28.84,4,90,21.22,2,33.82
2018-01-16 06:00:00,31.2,4,90,36.0175,2,33.9025
2018-01-16 07:00:00,38.92,4,90,52.957499999999996,3,33.93
2018-01-16 08:00:00,47.4,4,90,103.05249999999998,4,35.6925
2018-01-16 09:00:00,52.85,4,90,144.9275,4,36.3525
2018-01-16 10:00:00,50.0,4,90,49.62,0,36.235
2018-01-16 11:00:00,51.74,4,90,18.8825,-1,36.5075
2018-01-16 12:00:00,45.3,4,90,34.47,1,36.3025
2018-01-16 13:00:00,44.9,4,90,33.114999999999995,-4,35.267500000000005
2018-01-16 14:00:00,42.4,4,90,3.5999999999999996,-3,35.1725
2018-01-16 15:00:00,41.2,4,90,31.0625,-2,35.099999999999994
2018-01-16 16:00:00,42.96,4,90,34.24,-2,35.03
2018-01-16 17:00:00,53.0,4,90,58.5625,3,36.13249999999999
2018-01-16 18:00:00,53.42,4,90,66.4275,4,36.489999999999995
2018-01-16 19:00:00,45.02,4,90,94.595,4,35.3225
2018-01-16 20:00:00,39.9,4,90,27.7825,4,35.1625
2018-01-16 21:00:00,37.6,4,90,46.03,7,35.597500000000004
2018-01-16 22:00:00,38.0,4,90,80.93,2,36.0675
2018-01-16 23:00:00,35.2,4,90,63.0675,0,36.03
2018-01-17 00:00:00,29.78,4,90,-18.015,-4,34.7625
2018-01-17 01:00:00,28.66,4,90,29.634999999999998,2,34.34
2018-01-17 02:00:00,30.3,4,90,66.565,4,34.34
2018-01-17 03:00:00,24.79,4,90,20.57,0,34.34
2018-01-17 04:00:00,27.02,4,90,28.740000000000002,-2,34.34
2018-01-17 05:00:00,25.71,4,90,34.34,0,34.34
2018-01-17 06:00:00,35.0,4,90,2.2675,3,34.112500000000004
2018-01-17 07:00:00,51.19,4,90,61.682500000000005,5,34.245
2018-01-17 08:00:00,50.48,4,90,34.7575,-1,35.08
2018-01-17 09:00:00,51.44,4,90,36.755,1,34.4375
2018-01-17 10:00:00,44.55,4,90,40.15,2,35.0125
2018-01-17 11:00:00,48.44,4,90,41.29,4,35.22
2018-01-17 12:00:00,48.59,4,90,89.9275,5,33.95
2018-01-17 13:00:00,44.08,4,90,40.125,2,34.879999999999995
2018-01-17 14:00:00,42.18,4,90,26.290000000000003,-4,34.260000000000005
2018-01-17 15:00:00,40.41,4,90,34.605000000000004,4,35.22
2018-01-17 16:00:00,42.24,4,90,32.405,1,34.692499999999995
2018-01-17 17:00:00,55.43,4,90,142.2125,5,34.292500000000004
2018-01-17 18:00:00,49.0,4,90,32.8575,4,35.22
2018-01-17 19:00:00,35.8,4,90,34.8275,5,35.4975
